date,open,high,low,close,volume
20141031,1198000,1250000,1185000,1244000,772463
20141030,1129000,1183000,1115000,1181000,491339
20141029,1100000,1130000,1090000,1130000,274522
20141028,1090000,1100000,1086000,1091000,124877
20141027,1101000,1111000,1087000,1095000,167772
20141024,1103000,1112000,1092000,1112000,167569
20141023,1113000,1113000,1090000,1094000,170118
20141022,1097000,1104000,1090000,1104000,222554
20141021,1094000,1100000,1081000,1083000,235321
20141020,1115000,1117000,1101000,1106000,189535
20141017,1106000,1115000,1087000,1089000,325635
20141016,1116000,1121000,1104000,1115000,302966
20141015,1128000,1145000,1120000,1125000,282872
20141014,1127000,1146000,1120000,1127000,331451
20141013,1082000,1127000,1078000,1108000,226895
20141010,1100000,1114000,1099000,1105000,436749
20141008,1142000,1151000,1124000,1130000,294411
20141007,1162000,1186000,1162000,1162000,202983
20141006,1145000,1156000,1138000,1151000,425058
20141002,1165000,1165000,1141000,1141000,254655
20141001,1174000,1183000,1156000,1156000,238596
20140930,1185000,1188000,1165000,1184000,247586
20140929,1193000,1200000,1170000,1195000,188020
20140926,1152000,1185000,1148000,1185000,248271
20140925,1162000,1166000,1147000,1156000,388290
20140924,1152000,1161000,1141000,1150000,315784
20140923,1178000,1185000,1161000,1161000,390828
20140922,1204000,1204000,1180000,1188000,320442
20140919,1223000,1223000,1206000,1210000,268701
20140918,1230000,1230000,1204000,1210000,189535
20140917,1207000,1226000,1207000,1226000,150915
20140916,1208000,1215000,1201000,1206000,141848
20140915,1207000,1208000,1196000,1200000,143230
20140912,1200000,1208000,1200000,1201000,217447
20140911,1200000,1207000,1192000,1192000,466184
20140905,1215000,1216000,1195000,1201000,215408
20140904,1210000,1216000,1202000,1210000,241999
20140903,1200000,1200000,1180000,1189000,424775
20140902,1221000,1225000,1194000,1194000,317992
20140901,1236000,1237000,1224000,1226000,113281
20140829,1238000,1238000,1228000,1234000,291165
20140828,1258000,1258000,1236000,1242000,206237
20140827,1223000,1237000,1222000,1230000,243420
20140826,1235000,1235000,1221000,1222000,214389
20140825,1231000,1231000,1221000,1228000,231544
20140822,1245000,1247000,1235000,1247000,168153
20140821,1255000,1261000,1231000,1235000,342108
20140820,1264000,1271000,1251000,1261000,188612
20140819,1264000,1273000,1253000,1254000,200888
20140818,1279000,1280000,1250000,1250000,210379
20140814,1274000,1282000,1254000,1261000,208947
20140813,1275000,1275000,1248000,1264000,256900
20140812,1270000,1294000,1262000,1266000,179914
20140811,1275000,1282000,1257000,1270000,372385
20140808,1284000,1285000,1248000,1250000,412429
20140807,1300000,1302000,1285000,1290000,190545
20140806,1306000,1316000,1295000,1300000,216602
20140805,1301000,1321000,1300000,1316000,172529
20140804,1300000,1317000,1291000,1317000,241335
20140801,1305000,1328000,1292000,1292000,564621
20140731,1374000,1385000,1336000,1343000,487027
20140730,1388000,1408000,1374000,1395000,347189
20140729,1355000,1388000,1353000,1386000,256186
20140728,1355000,1367000,1344000,1358000,179851
20140725,1346000,1355000,1335000,1355000,175803
20140724,1350000,1358000,1331000,1355000,161034
20140723,1354000,1357000,1335000,1338000,128346
20140722,1348000,1358000,1345000,1348000,126019
20140721,1349000,1360000,1343000,1353000,161199
20140718,1315000,1343000,1314000,1343000,194853
20140717,1326000,1335000,1320000,1330000,218454
20140716,1313000,1323000,1311000,1321000,182284
20140715,1300000,1323000,1297000,1320000,239521
20140714,1298000,1300000,1286000,1286000,141643
20140711,1300000,1302000,1282000,1284000,215592
20140710,1308000,1311000,1302000,1306000,179204
20140709,1287000,1308000,1283000,1308000,236598
20140708,1294000,1319000,1287000,1295000,241464
20140707,1291000,1301000,1290000,1292000,188741
20140704,1322000,1326000,1303000,1306000,119577
20140703,1336000,1336000,1316000,1318000,170861
20140702,1317000,1331000,1306000,1330000,222785
20140701,1308000,1314000,1301000,1310000,174508
20140630,1310000,1324000,1309000,1322000,177621
20140627,1307000,1319000,1306000,1311000,179061
20140626,1309000,1343000,1307000,1325000,255306
20140625,1330000,1333000,1318000,1320000,204638
20140624,1340000,1354000,1332000,1345000,237817
20140623,1321000,1332000,1316000,1322000,249765
20140620,1330000,1330000,1296000,1301000,478053
20140619,1345000,1349000,1320000,1323000,446794
20140618,1373000,1376000,1356000,1358000,220887
20140617,1360000,1378000,1351000,1374000,269535
20140616,1380000,1382000,1362000,1374000,306399
20140613,1402000,1404000,1363000,1367000,371781
20140612,1430000,1430000,1401000,1413000,258863
20140611,1412000,1430000,1412000,1422000,172515
20140610,1421000,1438000,1405000,1436000,184282
20140609,1470000,1473000,1402000,1409000,445392
20140605,1466000,1480000,1450000,1457000,270141
20140603,1484000,1495000,1465000,1470000,344685
20140602,1443000,1458000,1439000,1455000,148789
20140530,1470000,1482000,1443000,1443000,316621
20140529,1450000,1465000,1440000,1460000,250430
20140528,1419000,1435000,1409000,1433000,184019
20140527,1417000,1423000,1403000,1407000,94968
20140526,1420000,1432000,1415000,1422000,74712
20140523,1405000,1428000,1405000,1428000,170233
20140522,1441000,1448000,1426000,1426000,190800
20140521,1435000,1450000,1435000,1441000,216850
20140520,1445000,1454000,1435000,1451000,320146
20140519,1428000,1450000,1408000,1448000,385621
20140516,1400000,1437000,1399000,1428000,317130
20140515,1414000,1419000,1403000,1410000,136134
20140514,1409000,1415000,1401000,1415000,222075
20140513,1388000,1425000,1388000,1400000,242148
20140512,1336000,1395000,1332000,1388000,318896
20140509,1356000,1358000,1326000,1335000,263141
20140508,1355000,1355000,1344000,1350000,325638
20140507,1350000,1356000,1340000,1344000,283794
20140502,1354000,1359000,1344000,1346000,298867
20140430,1380000,1381000,1326000,1343000,300946
20140429,1389000,1395000,1351000,1360000,218184
20140428,1404000,1406000,1382000,1388000,188629
20140425,1420000,1428000,1398000,1399000,305396
20140424,1409000,1409000,1399000,1407000,210924
20140423,1394000,1395000,1382000,1389000,190015
20140422,1374000,1384000,1371000,1375000,121686
20140421,1379000,1386000,1375000,1380000,65985
20140418,1370000,1379000,1370000,1378000,190367
20140417,1376000,1380000,1366000,1370000,144833
20140416,1370000,1392000,1363000,1380000,186171
20140415,1386000,1387000,1369000,1370000,219396
20140414,1365000,1386000,1365000,1370000,211720
20140411,1362000,1368000,1359000,1365000,213187
20140410,1369000,1380000,1360000,1380000,199984
20140409,1394000,1395000,1364000,1371000,321232
20140408,1387000,1399000,1375000,1394000,212164
20140407,1397000,1397000,1374000,1397000,215235
20140404,1377000,1397000,1377000,1380000,368007
20140403,1351000,1395000,1351000,1390000,381976
20140402,1350000,1357000,1343000,1357000,262001
20140401,1345000,1345000,1331000,1339000,221620
20140331,1345000,1345000,1322000,1343000,265197
20140328,1320000,1338000,1320000,1335000,212974
20140327,1290000,1333000,1285000,1333000,417557
20140326,1269000,1290000,1248000,1285000,348894
20140325,1269000,1270000,1241000,1247000,272500
20140324,1260000,1274000,1259000,1273000,141478
20140321,1269000,1273000,1262000,1273000,166426
20140320,1270000,1272000,1262000,1262000,118788
20140319,1280000,1285000,1268000,1269000,152771
20140318,1270000,1283000,1266000,1278000,220912
20140317,1275000,1276000,1258000,1266000,176400
20140314,1270000,1285000,1270000,1275000,216736
20140313,1294000,1313000,1290000,1290000,235004
20140312,1320000,1320000,1293000,1294000,251585
20140311,1320000,1327000,1309000,1322000,181596
20140310,1320000,1330000,1317000,1320000,173152
20140307,1339000,1339000,1329000,1339000,150973
20140306,1329000,1329000,1310000,1326000,172335
20140305,1335000,1341000,1330000,1330000,149830
20140304,1320000,1329000,1315000,1315000,158003
20140303,1336000,1340000,1321000,1325000,242083
20140228,1337000,1349000,1332000,1349000,284647
20140227,1335000,1342000,1330000,1341000,157827
20140226,1337000,1343000,1325000,1342000,258361
20140225,1332000,1340000,1326000,1334000,175706
20140224,1334000,1345000,1321000,1328000,148501
20140221,1333000,1333000,1300000,1330000,286924
20140220,1290000,1296000,1281000,1286000,190866
20140219,1300000,1300000,1280000,1290000,123595
20140218,1285000,1299000,1282000,1295000,118213
20140217,1292000,1306000,1280000,1285000,187733
20140214,1296000,1308000,1292000,1301000,124415
20140213,1300000,1320000,1290000,1298000,116769
20140212,1331000,1331000,1305000,1307000,200548
20140211,1281000,1315000,1272000,1311000,253680
20140210,1271000,1281000,1262000,1277000,155993
20140207,1275000,1279000,1263000,1275000,198872
20140206,1245000,1267000,1240000,1259000,303949
20140205,1245000,1255000,1234000,1237000,298533
20140204,1263000,1263000,1249000,1249000,320660
20140203,1286000,1288000,1271000,1272000,325184
20140129,1280000,1288000,1277000,1280000,383637
20140128,1273000,1293000,1273000,1283000,234027
20140127,1293000,1304000,1285000,1292000,266926
20140124,1300000,1318000,1291000,1307000,280035
20140123,1316000,1322000,1299000,1299000,206739
20140122,1314000,1328000,1312000,1328000,216530
20140121,1315000,1327000,1311000,1324000,151246
20140120,1305000,1319000,1296000,1316000,173656
20140117,1301000,1315000,1292000,1292000,255485
20140116,1300000,1310000,1293000,1301000,195049
20140115,1330000,1331000,1298000,1299000,234949
20140114,1297000,1330000,1290000,1313000,294333
20140113,1283000,1297000,1273000,1295000,328987
20140110,1275000,1286000,1272000,1272000,363783
20140109,1307000,1307000,1275000,1275000,425019
20140108,1300000,1304000,1287000,1291000,409493
20140107,1300000,1318000,1295000,1304000,395264
20140106,1303000,1320000,1296000,1307000,394716
20140103,1300000,1311000,1287000,1296000,529932
20140102,1348000,1355000,1302000,1309000,620500
20131230,1396000,1397000,1360000,1372000,338162
20131227,1410000,1411000,1395000,1396000,210200
20131226,1408000,1415000,1401000,1408000,246156
20131224,1430000,1432000,1415000,1415000,219607
20131223,1437000,1438000,1429000,1433000,212784
20131220,1413000,1427000,1413000,1427000,168148
20131219,1418000,1434000,1418000,1427000,211048
20131218,1405000,1410000,1394000,1401000,217984
20131217,1417000,1417000,1393000,1395000,155248
20131216,1391000,1404000,1383000,1400000,179088
20131213,1410000,1411000,1390000,1390000,201065
20131212,1396000,1410000,1396000,1410000,299241
20131211,1426000,1444000,1416000,1420000,212583
20131210,1441000,1451000,1431000,1440000,155112
20131209,1440000,1454000,1440000,1454000,139938
20131206,1454000,1454000,1428000,1428000,182949
20131205,1433000,1446000,1422000,1440000,209593
20131204,1450000,1453000,1431000,1432000,216880
20131203,1464000,1478000,1457000,1461000,155972
20131202,1500000,1503000,1467000,1467000,149756
20131129,1499000,1499000,1485000,1494000,135044
20131128,1480000,1494000,1479000,1494000,212898
20131127,1467000,1476000,1460000,1470000,187034
20131126,1458000,1479000,1455000,1479000,171725
20131125,1451000,1472000,1451000,1465000,132306
20131122,1441000,1456000,1431000,1450000,171492
20131121,1472000,1472000,1432000,1440000,180396
20131120,1473000,1487000,1464000,1470000,163563
20131119,1483000,1489000,1477000,1489000,163671
20131118,1470000,1476000,1465000,1474000,127736
20131115,1434000,1462000,1432000,1462000,166785
20131114,1455000,1455000,1424000,1424000,202643
20131113,1445000,1449000,1419000,1419000,199904
20131112,1440000,1466000,1436000,1456000,195698
20131111,1425000,1434000,1409000,1428000,171277
20131108,1411000,1428000,1407000,1410000,273627
20131107,1451000,1454000,1425000,1437000,260136
20131106,1498000,1498000,1449000,1451000,244368
20131105,1502000,1502000,1472000,1485000,160186
20131104,1492000,1502000,1489000,1499000,217756
20131101,1490000,1500000,1468000,1500000,227154
20131031,1498000,1502000,1465000,1465000,252941
20131030,1485000,1500000,1484000,1500000,211768
20131029,1490000,1490000,1478000,1490000,206698
20131028,1465000,1485000,1458000,1482000,226154
20131025,1450000,1452000,1433000,1449000,134706
20131024,1431000,1449000,1429000,1449000,178313
20131023,1464000,1464000,1436000,1442000,171969
20131022,1460000,1460000,1434000,1455000,247065
20131021,1475000,1489000,1454000,1464000,142521
20131018,1472000,1475000,1463000,1472000,157043
20131017,1460000,1468000,1454000,1463000,181987
20131016,1469000,1469000,1445000,1450000,160212
20131015,1450000,1457000,1445000,1457000,200473
20131014,1448000,1449000,1438000,1438000,147474
20131011,1440000,1447000,1436000,1443000,225083
20131010,1421000,1432000,1421000,1430000,276380
20131008,1417000,1433000,1417000,1430000,210920
20131007,1437000,1437000,1425000,1436000,204565
20131004,1438000,1442000,1414000,1418000,315074
20131002,1398000,1425000,1390000,1418000,351727
20131001,1380000,1383000,1360000,1382000,195463
20130930,1366000,1382000,1360000,1367000,233018
20130927,1375000,1377000,1363000,1366000,232265
20130926,1364000,1372000,1356000,1372000,207494
20130925,1367000,1374000,1351000,1364000,223529
20130924,1342000,1379000,1338000,1373000,302778
20130923,1365000,1381000,1353000,1360000,487258
20130917,1420000,1420000,1381000,1386000,343627
20130916,1423000,1425000,1411000,1425000,234214
20130913,1409000,1410000,1396000,1406000,245630
20130912,1405000,1424000,1395000,1410000,436108
20130911,1398000,1402000,1385000,1402000,267060
20130910,1369000,1396000,1368000,1396000,294353
20130909,1371000,1375000,1363000,1373000,185831
20130906,1370000,1375000,1358000,1369000,238759
20130905,1370000,1371000,1358000,1365000,302002
20130904,1330000,1354000,1321000,1340000,218401
20130903,1364000,1364000,1326000,1337000,235970
20130902,1368000,1371000,1350000,1351000,201632
20130830,1360000,1368000,1351000,1368000,342716
20130829,1317000,1348000,1314000,1344000,326300
20130828,1284000,1310000,1284000,1309000,189851
20130827,1307000,1309000,1295000,1304000,182616
20130826,1301000,1305000,1296000,1300000,230393
20130823,1280000,1300000,1271000,1295000,344068
20130822,1250000,1267000,1245000,1255000,239697
20130821,1265000,1282000,1256000,1256000,246921
20130820,1296000,1305000,1269000,1269000,284619
20130819,1286000,1296000,1280000,1286000,129997
20130816,1286000,1301000,1282000,1295000,228332
20130814,1289000,1300000,1285000,1300000,260102
20130813,1244000,1290000,1242000,1290000,418589
20130812,1230000,1248000,1225000,1232000,202812
20130809,1229000,1241000,1220000,1230000,241604
20130808,1213000,1235000,1213000,1217000,358216
20130807,1237000,1240000,1222000,1222000,315562
20130806,1245000,1272000,1245000,1254000,289874
20130805,1283000,1283000,1274000,1274000,161597
20130802,1293000,1300000,1282000,1286000,224827
20130801,1285000,1288000,1274000,1280000,181178
20130731,1280000,1290000,1279000,1280000,254710
20130730,1277000,1295000,1277000,1290000,188507
20130729,1291000,1300000,1279000,1283000,236437
20130726,1314000,1319000,1299000,1303000,272391
20130725,1317000,1322000,1308000,1315000,169913
20130724,1307000,1317000,1295000,1315000,175453
20130723,1273000,1307000,1272000,1307000,238978
20130722,1280000,1289000,1265000,1273000,207023
20130719,1288000,1295000,1264000,1273000,325426
20130718,1325000,1325000,1292000,1292000,314084
20130717,1301000,1330000,1286000,1320000,246046
20130716,1318000,1321000,1290000,1298000,186019
20130715,1315000,1319000,1285000,1313000,192592
20130712,1320000,1324000,1301000,1312000,227826
20130711,1251000,1312000,1251000,1312000,415767
20130710,1245000,1252000,1237000,1248000,346113
20130709,1230000,1250000,1229000,1237000,393899
20130708,1250000,1258000,1209000,1226000,529603
20130705,1286000,1315000,1260000,1267000,607656
20130704,1302000,1317000,1296000,1317000,180853
20130703,1334000,1339000,1295000,1301000,256441
20130702,1340000,1352000,1330000,1335000,204289
20130701,1334000,1346000,1322000,1326000,256519
20130628,1350000,1350000,1329000,1342000,419225
20130627,1295000,1344000,1286000,1339000,515123
20130626,1301000,1305000,1245000,1261000,635024
20130625,1301000,1318000,1288000,1297000,415499
20130624,1350000,1350000,1313000,1313000,316958
20130621,1294000,1333000,1290000,1325000,553556
20130620,1343000,1348000,1326000,1329000,356359
20130619,1382000,1385000,1364000,1369000,205405
20130618,1368000,1387000,1360000,1387000,220861
20130617,1370000,1378000,1365000,1366000,235169
20130614,1365000,1377000,1357000,1369000,351167
20130613,1380000,1397000,1357000,1357000,670197
20110808,770000,789000,760000,760000,607518
20130612,1378000,1403000,1362000,1385000,457753
20130611,1411000,1419000,1378000,1389000,692260
20130610,1420000,1443000,1414000,1425000,533554
20130607,1475000,1485000,1424000,1427000,1085816
20130605,1549000,1553000,1521000,1521000,271813
20130604,1533000,1542000,1521000,1540000,169932
20130603,1536000,1559000,1528000,1532000,206189
20130531,1546000,1559000,1537000,1538000,360501
20130530,1518000,1549000,1512000,1544000,455560
20130529,1484000,1523000,1483000,1512000,295211
20130528,1481000,1496000,1481000,1484000,231761
20130527,1490000,1499000,1487000,1489000,122928
20130524,1487000,1494000,1472000,1486000,203812
20130523,1492000,1502000,1484000,1484000,239883
20130522,1504000,1510000,1491000,1509000,198462
20130521,1510000,1510000,1485000,1492000,232008
20130520,1502000,1512000,1496000,1497000,245777
20130516,1501000,1514000,1500000,1508000,293151
20130515,1485000,1500000,1484000,1500000,211896
20130514,1487000,1500000,1483000,1500000,180053
20130513,1471000,1480000,1462000,1477000,175002
20130510,1514000,1514000,1476000,1476000,235897
20130509,1490000,1520000,1489000,1515000,216123
20130508,1493000,1498000,1479000,1488000,298439
20130507,1508000,1508000,1491000,1493000,228690
20130506,1540000,1540000,1512000,1514000,173086
20130503,1535000,1537000,1521000,1535000,131181
20130502,1526000,1532000,1517000,1528000,200979
20130430,1490000,1530000,1488000,1520000,374100
20130429,1491000,1492000,1475000,1481000,170003
20130426,1495000,1497000,1472000,1486000,233032
20130425,1470000,1494000,1470000,1494000,209278
20130424,1485000,1494000,1474000,1486000,201731
20130423,1500000,1503000,1474000,1483000,177297
20130422,1490000,1503000,1465000,1503000,186717
20130419,1465000,1492000,1455000,1475000,314080
20130418,1520000,1522000,1481000,1483000,267168
20130417,1566000,1566000,1514000,1518000,209822
20130416,1505000,1532000,1501000,1528000,371037
20130415,1503000,1535000,1503000,1523000,215346
20130412,1540000,1550000,1513000,1517000,214881
20130411,1521000,1540000,1518000,1540000,225830
20130410,1540000,1540000,1513000,1521000,235594
20130409,1527000,1530000,1510000,1528000,184880
20130408,1505000,1531000,1497000,1520000,259190
20130405,1505000,1516000,1493000,1505000,299547
20130404,1517000,1519000,1499000,1506000,214009
20130403,1526000,1528000,1509000,1521000,217654
20130402,1510000,1532000,1510000,1525000,171497
20130401,1535000,1535000,1512000,1512000,105910
20130329,1524000,1532000,1517000,1527000,190674
20130328,1503000,1510000,1497000,1510000,159792
20130327,1515000,1516000,1487000,1504000,257628
20130326,1495000,1522000,1491000,1509000,336600
20130325,1480000,1495000,1470000,1495000,205441
20130322,1458000,1468000,1452000,1455000,213742
20130321,1461000,1474000,1456000,1457000,235371
20130320,1460000,1485000,1456000,1460000,270315
20130319,1450000,1492000,1448000,1475000,279542
20130318,1460000,1460000,1434000,1445000,528791
20130315,1529000,1529000,1480000,1480000,732367
20130314,1528000,1534000,1499000,1520000,251156
20130313,1506000,1529000,1501000,1527000,226071
20130312,1504000,1512000,1490000,1494000,174931
20130311,1493000,1512000,1485000,1508000,274965
20130308,1515000,1517000,1489000,1499000,378820
20130307,1548000,1550000,1512000,1520000,269654
20130306,1572000,1575000,1547000,1560000,202973
20130305,1556000,1564000,1548000,1550000,185892
20130304,1563000,1563000,1530000,1539000,265537
20130228,1530000,1554000,1530000,1544000,255684
20130227,1559000,1559000,1519000,1527000,178764
20130226,1515000,1538000,1508000,1527000,184895
20130225,1549000,1549000,1530000,1530000,177951
20130222,1530000,1548000,1520000,1530000,277053
20130221,1540000,1558000,1535000,1550000,262473
20130220,1502000,1545000,1497000,1545000,360787
20130219,1480000,1499000,1479000,1492000,122645
20130218,1490000,1501000,1481000,1490000,142199
20130215,1490000,1498000,1477000,1498000,151999
20130214,1490000,1494000,1477000,1490000,150682
20130213,1474000,1489000,1456000,1487000,184181
20130212,1484000,1484000,1459000,1468000,168395
20130208,1418000,1470000,1415000,1462000,268477
20130207,1439000,1439000,1420000,1420000,194422
20130206,1440000,1443000,1427000,1427000,137943
20130205,1415000,1443000,1414000,1435000,227762
20130204,1450000,1453000,1417000,1437000,257238
20130201,1460000,1460000,1422000,1441000,231524
20130131,1430000,1448000,1422000,1448000,321056
20130130,1426000,1440000,1412000,1440000,323848
20130129,1390000,1418000,1380000,1409000,432719
20130128,1396000,1401000,1371000,1372000,618708
20130125,1460000,1461000,1405000,1417000,436418
20130124,1468000,1469000,1441000,1453000,320146
20130123,1500000,1502000,1473000,1473000,186749
20130122,1445000,1487000,1445000,1480000,239166
20130121,1464000,1475000,1448000,1454000,290784
20130118,1480000,1487000,1455000,1480000,250601
20130117,1502000,1502000,1450000,1469000,404999
20130116,1514000,1526000,1483000,1492000,325058
20130115,1560000,1560000,1512000,1512000,214769
20130114,1539000,1552000,1528000,1552000,160602
20130111,1548000,1548000,1507000,1533000,238982
20130110,1515000,1534000,1500000,1530000,293482
20130109,1500000,1513000,1491000,1500000,253720
20130108,1513000,1517000,1498000,1500000,276757
20130107,1515000,1528000,1500000,1520000,252436
20130104,1540000,1542000,1510000,1525000,260120
20130103,1582000,1584000,1543000,1543000,284927
20130102,1533000,1576000,1527000,1576000,229274
20121228,1488000,1530000,1487000,1522000,212266
20121227,1470000,1500000,1470000,1496000,182909
20121226,1480000,1503000,1470000,1470000,281820
20121224,1448000,1476000,1442000,1474000,290702
20121221,1493000,1496000,1440000,1442000,553510
20121220,1515000,1529000,1495000,1503000,402740
20121218,1500000,1516000,1495000,1515000,271247
20121217,1501000,1524000,1497000,1503000,310372
20121214,1516000,1536000,1508000,1515000,279121
20121213,1500000,1533000,1493000,1533000,614229
20121212,1473000,1496000,1473000,1490000,304949
20121211,1498000,1498000,1469000,1476000,253294
20121210,1506000,1506000,1485000,1491000,261259
20121207,1450000,1498000,1450000,1480000,317756
20121206,1468000,1471000,1434000,1454000,285144
20121205,1430000,1455000,1427000,1455000,248894
20121204,1432000,1434000,1420000,1430000,190213
20121203,1420000,1436000,1408000,1430000,204572
20121130,1423000,1425000,1399000,1406000,328810
20121129,1402000,1422000,1402000,1414000,262256
20121128,1400000,1438000,1396000,1413000,281426
20121127,1405000,1428000,1404000,1416000,236884
20121126,1442000,1443000,1399000,1404000,275155
20121123,1422000,1442000,1417000,1437000,246769
20121122,1394000,1419000,1391000,1417000,299318
20121121,1376000,1397000,1372000,1384000,355901
20121120,1353000,1365000,1346000,1364000,268586
20121119,1315000,1342000,1313000,1332000,202837
20121116,1322000,1326000,1301000,1307000,243724
20121115,1335000,1338000,1326000,1331000,199259
20121114,1357000,1357000,1346000,1355000,208828
20121113,1347000,1349000,1326000,1349000,146594
20121112,1331000,1347000,1331000,1345000,139213
20121109,1335000,1351000,1326000,1341000,291124
20121108,1348000,1357000,1341000,1350000,306862
20121107,1343000,1362000,1335000,1362000,193847
20121106,1349000,1349000,1332000,1349000,179690
20121105,1328000,1349000,1320000,1341000,261413
20121102,1319000,1333000,1313000,1327000,370592
20121101,1295000,1302000,1290000,1297000,209205
20121031,1306000,1312000,1299000,1310000,212428
20121030,1299000,1304000,1292000,1298000,133300
20121029,1298000,1299000,1279000,1299000,229431
20121026,1306000,1312000,1287000,1287000,276353
20121025,1296000,1322000,1291000,1322000,237942
20121024,1297000,1309000,1289000,1300000,269753
20121023,1319000,1322000,1302000,1313000,185296
20121022,1277000,1317000,1276000,1315000,234884
20121019,1323000,1325000,1299000,1302000,279959
20121018,1336000,1341000,1328000,1337000,210796
20121017,1342000,1346000,1316000,1336000,180461
20121016,1326000,1331000,1315000,1330000,213589
20121015,1296000,1312000,1287000,1300000,206958
20121012,1305000,1312000,1288000,1296000,300039
20121011,1310000,1320000,1287000,1304000,476265
20121010,1353000,1360000,1325000,1325000,260023
20121009,1363000,1381000,1363000,1372000,176068
20121008,1375000,1379000,1360000,1373000,240919
20121005,1387000,1390000,1352000,1370000,357080
20121004,1351000,1373000,1339000,1367000,383480
20121002,1354000,1371000,1352000,1369000,267729
20120928,1359000,1360000,1339000,1346000,358509
20120927,1327000,1342000,1323000,1338000,291061
20120926,1313000,1325000,1306000,1325000,241197
20120925,1310000,1334000,1310000,1327000,227443
20120924,1300000,1328000,1292000,1327000,264015
20120921,1300000,1307000,1295000,1302000,298374
20120920,1293000,1305000,1284000,1287000,284488
20120919,1306000,1323000,1298000,1314000,242946
20120918,1314000,1336000,1308000,1315000,224940
20120917,1336000,1336000,1312000,1315000,298200
20120914,1330000,1339000,1327000,1336000,498718
20120913,1299000,1305000,1281000,1301000,390332
20120912,1268000,1295000,1259000,1294000,370250
20120911,1240000,1265000,1232000,1256000,198608
20120910,1260000,1264000,1250000,1250000,318481
20120907,1230000,1251000,1220000,1250000,510922
20120906,1200000,1203000,1193000,1196000,247977
20120905,1205000,1212000,1189000,1189000,349101
20120904,1219000,1228000,1210000,1218000,198954
20120903,1220000,1235000,1201000,1218000,278537
20120831,1211000,1234000,1207000,1233000,407358
20120830,1228000,1229000,1202000,1215000,324636
20120829,1209000,1235000,1207000,1230000,469517
20120828,1186000,1209000,1180000,1195000,558503
20120827,1189000,1203000,1173000,1180000,1277983
20120824,1270000,1287000,1264000,1275000,282921
20120823,1261000,1287000,1249000,1287000,277600
20120822,1269000,1281000,1257000,1264000,321554
20120821,1292000,1302000,1282000,1282000,307047
20120820,1270000,1283000,1255000,1283000,399820
20120817,1344000,1345000,1286000,1295000,554025
20120816,1354000,1355000,1338000,1345000,296891
20120814,1326000,1350000,1326000,1345000,289928
20120813,1342000,1347000,1323000,1325000,197976
20120810,1335000,1348000,1330000,1348000,294895
20120809,1321000,1348000,1318000,1340000,612875
20120808,1306000,1328000,1301000,1320000,389471
20120807,1303000,1304000,1284000,1294000,205823
20120806,1285000,1305000,1282000,1298000,246024
20120803,1240000,1267000,1238000,1243000,312338
20120802,1300000,1304000,1261000,1263000,320335
20120801,1292000,1315000,1283000,1300000,381803
20120731,1280000,1334000,1275000,1309000,676303
20120730,1260000,1278000,1251000,1275000,382995
20120727,1195000,1233000,1191000,1233000,534352
20120726,1169000,1174000,1160000,1172000,273339
20120725,1153000,1172000,1139000,1158000,273353
20120724,1165000,1175000,1159000,1170000,292532
20120723,1165000,1170000,1155000,1162000,258087
20120720,1202000,1203000,1191000,1191000,240244
20120719,1180000,1202000,1172000,1195000,497504
20120718,1179000,1185000,1138000,1154000,292655
20120717,1148000,1178000,1136000,1168000,317913
20120716,1145000,1155000,1133000,1152000,305730
20120713,1096000,1144000,1091000,1139000,542252
20120712,1121000,1126000,1091000,1091000,500103
20120711,1129000,1133000,1108000,1118000,361358
20120710,1135000,1142000,1121000,1127000,355742
20120709,1135000,1138000,1126000,1126000,426705
20120706,1194000,1194000,1153000,1161000,423970
20120705,1187000,1194000,1177000,1185000,181784
20120704,1182000,1197000,1178000,1191000,383678
20120703,1182000,1193000,1170000,1175000,316380
20120702,1208000,1209000,1171000,1174000,383135
20120629,1167000,1201000,1153000,1201000,373478
20120628,1167000,1180000,1153000,1168000,208420
20120627,1140000,1177000,1130000,1167000,471673
20120626,1133000,1149000,1129000,1139000,506211
20120625,1171000,1178000,1128000,1132000,828723
20120622,1189000,1202000,1180000,1182000,626943
20120621,1234000,1242000,1226000,1227000,255553
20120620,1249000,1265000,1245000,1252000,265743
20120619,1245000,1247000,1222000,1244000,297169
20120618,1240000,1257000,1234000,1243000,352506
20120615,1250000,1260000,1214000,1217000,609612
20120614,1269000,1271000,1256000,1261000,441585
20120613,1266000,1274000,1256000,1271000,191611
20120612,1246000,1260000,1245000,1255000,176329
20120611,1272000,1275000,1266000,1268000,198491
20120608,1275000,1275000,1245000,1247000,199521
20120607,1239000,1265000,1233000,1265000,419412
20120605,1201000,1209000,1193000,1203000,257449
20120604,1198000,1205000,1192000,1196000,361840
20120601,1213000,1237000,1199000,1233000,272252
20120531,1213000,1213000,1192000,1211000,442818
20120530,1238000,1240000,1215000,1226000,254380
20120529,1212000,1238000,1206000,1238000,216876
20120525,1233000,1246000,1223000,1225000,203783
20120524,1213000,1225000,1198000,1225000,305365
20120523,1240000,1240000,1195000,1221000,323898
20120522,1255000,1255000,1227000,1240000,476938
20120521,1194000,1216000,1190000,1209000,475248
20120518,1204000,1205000,1165000,1166000,602891
20120517,1230000,1243000,1201000,1223000,663431
20120516,1298000,1300000,1228000,1230000,772389
